USERID,USERNAME,USERFOLLOWERS,TEXT,CREATED,POLARITY,SUBJECTIVITY,SENTIMENT
1233154829138219008,MarcTheLogical,3388,@realpeterz @mtn_glenn @AndrewYang I'm accept it's possible since anything is possible. I'll start freaking out whe… https://t.co/pFBFLrEskn,2020-02-27 22:19:56,0.0,1.0,NEGATIVE
1233154730395750400,SosaChamberIain,899,Can anyone find the videos of those two kids in anchorage getting called out for acting like gang bangers and start… https://t.co/Yq9z2Q4wdO,2020-02-27 22:19:33,0.0,0.0,NEGATIVE
1233154721113919488,yungestablismnt,177,@Navigabor @bobbybobson4888 are u also gonna teach people about gerunds while you serve them mtn dew,2020-02-27 22:19:31,0.0,0.0,NEGATIVE
1233154656202784769,LeonardoDiGathu,1224,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 22:19:15,-0.2,0.4,NEGATIVE
1233154604499640322,SiphoUganda,17906,.@mtnug and  @VodacomTanzania Partner on Mobile Money https://t.co/Bis4IsDn5f via @SparklingNewUG #MTNMOMO #MTNUgHipHopAwards20,2020-02-27 22:19:03,0.0,0.0,NEGATIVE
1233154549810069504,onlyells_,464,"Me: but we connect 

No one: 

Tope: connect like mtn ko!",2020-02-27 22:18:50,0.0,0.0,NEGATIVE
1233154533762699265,only1starboy,11,"RT @JrAnthoony_: 13. When it comes to endorsement deals, Wizkid has made a lot of money from a number of them. From Pepsi, MTN and even Glo…",2020-02-27 22:18:46,0.0,0.0,NEGATIVE
1233154460521771008,mofodickson,76,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:18:28,-0.2,0.5,NEGATIVE
1233154460362387463,zetseuh,239,@Zurik69420 @pakpakFR @Diavolo_667 @Kimaneeee @Remeli_ @EcrisioFX 26k mtn,2020-02-27 22:18:28,0.0,0.0,NEGATIVE
1233154406503329793,Da_Nonso,1045,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:18:16,-0.2,0.5,NEGATIVE
1233154360705716224,BrevardBball,218,"NCHSAA Women’s 2A 🏀 
2nd Round

#12 Brevard - 7
#5 Mtn Heritage - 18
End 1Q

@wlos @Chris_Womack @acthshuddle… https://t.co/DZZsQWxpwQ",2020-02-27 22:18:05,-0.1,0.2,NEGATIVE
1233154194011344896,byeconic,477,"RT @stupitalupita: mayo, mtn dew, &amp; cigarette buds w/ a hint of racism.",2020-02-27 22:17:25,0.0,0.0,NEGATIVE
1233154032673443840,Guerrilla_Lakho,6058,"RT @NewTimesRwanda: JUST IN: Rwanda Investigation Board have arrested Emmanuel Irakoze, one of the thugs that attacked an MTN mobile money…",2020-02-27 22:16:46,0.0,0.0,NEGATIVE
1233154030383353858,Sound_villan,197,@Iam_akinlab No my Mtn account werey !!!,2020-02-27 22:16:46,0.0,0.0,NEGATIVE
1233153679701790724,DanHawkley,61,@Disabled4B @annakaharris @donalddhoffman @NautilusMag lol how r u here doin nowhere!? I play Annaka's audible book… https://t.co/tqyxKMRcYt,2020-02-27 22:15:22,1.0,0.7,POSITIVE
1233153629219061761,mtn_Dewott,16,RT @Pokemon: Reverse😈 https://t.co/b8ZtzOPKAU,2020-02-27 22:15:10,0.0,0.0,NEGATIVE
1233153547644100609,maestro_ini,633,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:14:51,-0.2,0.5,NEGATIVE
1233153546599763968,BelikeMarv,4300,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:14:51,-0.2,0.5,NEGATIVE
1233153524713873419,mtn_Dewott,16,RT @realUNOgame: @Pokemon Gotta catch 'em all...all the Draw 4 cards 😈,2020-02-27 22:14:45,0.0,0.0,NEGATIVE
1233153523044380672,RobinLe86317149,1480,@realpeterz @MarcTheLogical @mtn_glenn @AndrewYang Yes I do. You just never know. I learned a lot about people in g… https://t.co/qRdb8L7egP,2020-02-27 22:14:45,0.0,0.0,NEGATIVE
1233153499447382023,n_onyema,1116,"1. Delete the pictures 

2. Subscribe to any MTN Value-Added-Service for regular texts

3. Change your bedsheets

4… https://t.co/5PhYBWSIZt",2020-02-27 22:14:39,0.0,0.07692307692307693,NEGATIVE
1233153470993178624,rayhzofsunshin3,276,"RT @Superffreakk: Vote @rayhzofsunshin3 , Her voice is Magic

MTN Y'ello Star https://t.co/JQds7Ml83A",2020-02-27 22:14:33,0.5,1.0,POSITIVE
1233153341376671746,MTN180,325925,"@beckley_gold Make payment through Bank card or WebPay gateway  To sell or vend airtime, you will need a VTU line (… https://t.co/CgwsRLUMMS",2020-02-27 22:14:02,0.0,0.0,NEGATIVE
1233153308661030917,Puqwan,4055,"RT @izzaickumy: IPhone xsmax 
Sealed in box 
Gold 
256gig
MTN &amp; AIRTEL- TIGO USERS 

Price : 3300ghc

Swap available https://t.co/ZLUDZ41POT",2020-02-27 22:13:54,0.4,0.4,POSITIVE
1233153282467598336,Puqwan,4055,"RT @IzaicKumy: IPhone xsmax 
Sealed in box 
Gold 
256gig
MTN &amp; AIRTEL- TIGO USERS 

Price : 3300ghc

Swap available https://t.co/YwCrnvH3HH",2020-02-27 22:13:48,0.4,0.4,POSITIVE
1233153247159910403,Miss_Ninamma,697,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:13:39,-0.2,0.5,NEGATIVE
1233153233889218560,MTN180,325925,@beckley_gold You can sell/vend airtime using MTN Direct-2-Retail (D2R) App How it works: Download the ‘MTN D2R’ Ap… https://t.co/NH83ZyU2os,2020-02-27 22:13:36,0.0,0.0,NEGATIVE
1233153224737251335,lizzee_ok,59,"RT @yifzzz_: MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A Soul”

Help…",2020-02-27 22:13:34,0.0,0.0,NEGATIVE
1233153117086257153,inmytaehyung,1282,@_dickheaad I want too mais pas mtn😭😂,2020-02-27 22:13:08,0.0,0.0,NEGATIVE
1233153077378789379,LodbrokAaron,4549,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:12:59,-0.2,0.5,NEGATIVE
1233153017840427008,realpeterz,2618,"@MarcTheLogical @mtn_glenn @AndrewYang ""There is no way Donald Trump will be elected.""

Remember that?",2020-02-27 22:12:44,0.0,0.0,NEGATIVE
1233152963155243013,uzuitiny,764,"@Mist0kus @somniaac @wooyuugy Ooh 
Mtn ecoite stray kids ateez loona dreamcatcher monsta x",2020-02-27 22:12:31,0.0,0.0,NEGATIVE
1233152930221641734,Marine_Mtn,243,"RT @us_francais: Ninho - M.I.L.S  3 
#MILS3 https://t.co/ptOiWKB1vG",2020-02-27 22:12:24,0.0,0.0,NEGATIVE
1233152840358617088,glucosezaddy90,121,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:12:02,-0.2,0.5,NEGATIVE
1233152742996180998,Nk_CavalliGroup,94,MTN Y'ello Star https://t.co/69Xv673pqW kindly put ur vote in for my friend,2020-02-27 22:11:39,0.6,0.9,POSITIVE
1233152431300792325,WorldlyWap,3249,"MTN My Offer, Get 5GB For 1000 and 1GB For 200 Naira https://t.co/slR8sl69Ao https://t.co/Lnm7vsCwH4",2020-02-27 22:10:25,0.0,0.0,NEGATIVE
1233152306838941706,Zulaihat_B,2122,RT @ORA_HACHI: @rayhzofsunshin3 So I decided to take a big leap and audition for MTN YELLOW STAR and I need your votes to get me to the aud…,2020-02-27 22:09:55,0.0,0.05,NEGATIVE
1233152235313475586,OKArtsCouncil,17360,First day of 2020 Leadership Arts today. We've brought together 34 Oklahomans from every part of the state at Quart… https://t.co/NX9f5rY7o2,2020-02-27 22:09:38,0.25,0.3333333333333333,NEUTRAL
1233152221023481858,NKleshi,3070,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:09:35,-0.2,0.5,NEGATIVE
1233152010565890049,BayandaMbotho,0,@Tkinzystar MTN recharged 🤗 https://t.co/hMmi8pESRu,2020-02-27 22:08:44,0.0,0.0,NEGATIVE
1233151749654843392,des_monique__,89,"RT @stupitalupita: mayo, mtn dew, &amp; cigarette buds w/ a hint of racism.",2020-02-27 22:07:42,0.0,0.0,NEGATIVE
1233151730914910208,tunga_boy,215,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 22:07:38,-0.2,0.4,NEGATIVE
1233151686652432385,violette_hbr,284,@LakhdarNadir1 Cest des nuggets mtn,2020-02-27 22:07:27,0.0,0.0,NEGATIVE
1233151684379103233,lasterd80,269,"@rockyy_mtn_high @verge I can do this all day. I have vids, clips, twitter comments. Endless. Even news articles wh… https://t.co/9Wm574TNBK",2020-02-27 22:07:27,-0.125,0.75,NEGATIVE
1233151642293407746,thegidinet_,4491,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:07:17,-0.2,0.5,NEGATIVE
1233151609900851202,adolf_kessler,925,"RT @IzaicKumy: IPhone xsmax 
Sealed in box 
Gold 
256gig
MTN &amp; AIRTEL- TIGO USERS 

Price : 3300ghc

Swap available https://t.co/YwCrnvH3HH",2020-02-27 22:07:09,0.4,0.4,POSITIVE
1233151602539687936,slopebasketball,221,"RT @MonarchSportsAZ: 7p Sunnyslope at Ironwood
7p South Mtn at Millennium
7p New Mexico St. at GCU
730p Menlo at Ottawa
730p William Jessup…",2020-02-27 22:07:07,0.13636363636363635,0.45454545454545453,NEUTRAL
1233151413552697344,LitKitBowie,63,"the room just erupted in 200 teenage voices going, “THERE AINT NO MTN HIGH ENOUGH” then someone shouted “idk I’m pretty high”",2020-02-27 22:06:22,0.11400000000000002,0.516,NEUTRAL
1233151383383298053,AniSolomon14,273,"@ManUtdMEN How much airtime e need?
Glo or mtn.",2020-02-27 22:06:15,0.2,0.2,NEUTRAL
1233151227355115521,ShukoFTN,1237,"@Greyox__ Oe, mtn stv",2020-02-27 22:05:38,0.0,0.0,NEGATIVE
1233151108958257161,lasterd80,269,@rockyy_mtn_high @verge Lol... another IOS 13 user who's battery have been depleted below 90% https://t.co/JOnD23Vzax,2020-02-27 22:05:09,0.8,0.7,POSITIVE
1233151106236153857,Khanyimzima,1165,RT @OMGitZuma_: Weren't MTN and Vodacom given two months to reduce their data prices?,2020-02-27 22:05:09,0.0,0.0,NEGATIVE
1233151040838651911,Nkulunkulukazi,82690,RT @OMGitZuma_: Weren't MTN and Vodacom given two months to reduce their data prices?,2020-02-27 22:04:53,0.0,0.0,NEGATIVE
1233150893429645312,sailorvxn,77,"RT @stupitalupita: mayo, mtn dew, &amp; cigarette buds w/ a hint of racism.",2020-02-27 22:04:18,0.0,0.0,NEGATIVE
1233150827763765251,lasterd80,269,@rockyy_mtn_high @verge Lol... people just bought the iPhone 11s and the battery life have already depleted below 1… https://t.co/6yW4NV0pEb,2020-02-27 22:04:02,0.8,0.7,POSITIVE
1233150743311343616,meadow_mtn,52,Sorry Californians #deznat https://t.co/jiDuaO27tA,2020-02-27 22:03:42,-0.5,1.0,NEGATIVE
1233150643344494593,BulayaStormy,4,Proverbs 18:16 ❤️A man's GIFT Makes Room for Him(Her🥰) and Brings Him(Her🥰) Before Great Kings &amp; Queens 🤴👸 😊😊😊… https://t.co/FrbU0vgPX1,2020-02-27 22:03:18,0.8,0.75,POSITIVE
1233150561161269248,lasterd80,269,@rockyy_mtn_high @verge Let's begin... IOS users in the comments https://t.co/HSEroluFGV,2020-02-27 22:02:59,0.0,0.0,NEGATIVE
1233150543570169857,meadow_mtn,52,@ChasteAndBased Mark is a wimp,2020-02-27 22:02:55,0.0,0.0,NEGATIVE
1233150478269263872,Seckooh,4670,@Nuyjrrr Fait stream mtn bgette 👉🏻👈🏻,2020-02-27 22:02:39,0.0,0.0,NEGATIVE
1233150476952178690,omoiyabib,809,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:02:39,-0.2,0.5,NEGATIVE
1233150473789739010,gatitallsk,307,RT @justChinks: Sex is best when bills have been paid. How can you let a man that owes Mtn R12 sweat on top of you? Poverty isn't romantic.…,2020-02-27 22:02:38,0.75,0.4,POSITIVE
1233150453153763336,SholagbadeF,40,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:02:33,-0.2,0.5,NEGATIVE
1233150446895759362,izzaickumy,985,"IPhone xsmax 
Sealed in box 
Gold 
256gig
MTN &amp; AIRTEL- TIGO USERS 

Price : 3300ghc

Swap available https://t.co/ZLUDZ41POT",2020-02-27 22:02:32,0.4,0.4,POSITIVE
1233150375890477056,multigasmgeek,94,Venturing into the unknown. Found the NEW Mtn Dew Zero! Hmm 🤔 let’s see if the flavor😋 is the same.… https://t.co/9S4h1KRcWD,2020-02-27 22:02:15,0.03522727272727272,0.5272727272727272,NEGATIVE
1233150331338600449,IzaicKumy,3604,"IPhone xsmax 
Sealed in box 
Gold 
256gig
MTN &amp; AIRTEL- TIGO USERS 

Price : 3300ghc

Swap available https://t.co/YwCrnvH3HH",2020-02-27 22:02:04,0.4,0.4,POSITIVE
1233150223003742208,Renthal_Moto,17133,RT @RaceKawasaki: What’s sweeter than a Georgia peach? This weekends open house at @mtn_motorsports! Stop by this Friday for some autograph…,2020-02-27 22:01:38,0.0,0.5,NEGATIVE
1233150204204859392,meadow_mtn,52,"@FengwoZheng @DreamyJuneMusic @jcbonthedl @JPBellum @BYU Thank you, Zheng.",2020-02-27 22:01:34,0.0,0.0,NEGATIVE
1233150007123025922,rockyy_mtn_high,84,@lasterd80 @verge please do. i’ve had no recurring issues whatsoever so i’d like to know,2020-02-27 22:00:47,0.0,0.0,NEGATIVE
1233150004069572609,bennytothedj,10884,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 22:00:46,-0.2,0.4,NEGATIVE
1233149897110675459,lasterd80,269,"@rockyy_mtn_high @verge I can take another one when I get off work. Anyways, let me know when you want me to post t… https://t.co/uAXaqcrqKR",2020-02-27 22:00:20,0.0,0.0,NEGATIVE
1233149854097997824,robcicero1,661,I really have a hard time watching Mtn Brook Basketball.. can’t put my finger on it but something just doesn’t seem right...,2020-02-27 22:00:10,0.06468253968253967,0.4257936507936508,NEGATIVE
1233149853242417154,brendonmela,13,"torn.gif retrieved on February 27, 2020 at 03:00PM mtn. See image for run time. https://t.co/RZrd1QncYl",2020-02-27 22:00:10,0.0,0.0,NEGATIVE
1233149756043669505,lasterd80,269,@rockyy_mtn_high @verge What in the world. I use to be primarily an iPhone user and still do own them. This is my f… https://t.co/Fc8FmzbHuz,2020-02-27 21:59:47,0.5,0.75,POSITIVE
1233149752436457477,alinco30,32,@shattawalegh Wale u dey like MTN,2020-02-27 21:59:46,0.0,0.0,NEGATIVE
1233149729929859072,Kxvng_I,7,"I fucking hate MTN 
They are such big cheats. 6G finished in a day!😠",2020-02-27 21:59:41,-0.26666666666666666,0.5,NEGATIVE
1233149684925030401,ju_zeta,30,"@mtn_glenn They are Leninists, mostly....their way or the highway.",2020-02-27 21:59:30,0.0,0.0,NEGATIVE
1233149659478188032,GID51858481,129,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:59:24,-0.2,0.5,NEGATIVE
1233149659226529793,HuzaifaSanusi7,615,Can't believe how am enjoying this MTN network,2020-02-27 21:59:24,0.5,0.6,POSITIVE
1233149629929328648,CWest2K19,297,Height : 6’2’     Shoe Size: 11 1/2              Zodiac :Pisces       Tattoos: 1… https://t.co/VDeKHECCAX,2020-02-27 21:59:17,0.0,0.0,NEGATIVE
1233149602171322368,NursePius,399,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:59:10,-0.2,0.5,NEGATIVE
1233149561339772930,slievelamagan,400,From the summit of Chimney Rock Mtn https://t.co/AO0YQdnErE,2020-02-27 21:59:00,0.0,0.0,NEGATIVE
1233149484726673412,Mfab131,4,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:58:42,-0.2,0.5,NEGATIVE
1233149420444643328,NeillWoelk,5093,"RT @MJBuffsVoice: Game day! #21 @CUBuffsMBB battles Cal tonight in Berkeley! Our coverage begins at 6:30 Mtn, tip at 7:00 on @LearfieldAudi…",2020-02-27 21:58:27,-0.625,0.4,NEGATIVE
1233149375901315072,rural_mtn_life,780,"RT @SethAbramson: While neither Pence nor Nikki Haley want the coronavirus to spread in America—nor does Trump, but for political reasons—I…",2020-02-27 21:58:16,0.0,0.1,NEGATIVE
1233149369358200832,morecrazy94,430,RT @CJMatic: MTN too what this?!,2020-02-27 21:58:15,0.0,0.0,NEGATIVE
1233149276424998912,PapaRoma6,757,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:57:52,-0.2,0.5,NEGATIVE
1233149271505018885,rural_mtn_life,780,"RT @nwinograd: 1. While Spokane, WA, last reported a placement rate of 96% for dogs, 91% for cats, and 93% for rabbits and other animals: h…",2020-02-27 21:57:51,-0.0625,0.22083333333333333,NEGATIVE
1233149255960928265,MrDesmond_,4504,Borrowing data from mtn has to be the number one in what not to do in Nigeria. Those guys are criminals,2020-02-27 21:57:48,0.0,0.0,NEGATIVE
1233149208556797952,MJBuffsVoice,4701,"Game day! #21 @CUBuffsMBB battles Cal tonight in Berkeley! Our coverage begins at 6:30 Mtn, tip at 7:00 on… https://t.co/haeGvcSHo8",2020-02-27 21:57:36,-0.625,0.4,NEGATIVE
1233149197794279424,rural_mtn_life,780,RT @nwinograd: 3. Want your city to do the same? The No Kill Advocacy Center’s model contract provisions (which can also be included in any…,2020-02-27 21:57:34,0.13333333333333333,0.4083333333333334,NEUTRAL
1233149176827011073,katebelz,1844,"The Bachelorette is filming in Chattanooga. My group date predictions:

-Tow Truck Museum
-Lake Winnie Cannon Ball… https://t.co/mRB3GSxgPq",2020-02-27 21:57:29,0.0,0.0,NEGATIVE
1233149009944088577,AMMVR_x,10419,RT @Shnura75: @AMMVR_x Airtel MTN,2020-02-27 21:56:49,0.0,0.0,NEGATIVE
1233149006622199808,themugo_,1065,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:56:48,-0.2,0.4,NEGATIVE
1233149004395012097,jollybobai,696,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:56:48,-0.2,0.5,NEGATIVE
1233148783279644673,MarcTheLogical,3388,@realpeterz @mtn_glenn @AndrewYang True but Venezuela is not the USA. Here the military won't blindly listen to the… https://t.co/DEAsOJQkaH,2020-02-27 21:55:55,-0.08333333333333333,0.47222222222222215,NEGATIVE
1233148782503776257,Senator_win,3785,"RT @NewTimesRwanda: JUST IN: Rwanda Investigation Board have arrested Emmanuel Irakoze, one of the thugs that attacked an MTN mobile money…",2020-02-27 21:55:55,0.0,0.0,NEGATIVE
